interaction_id,customer_id,campaign_id,interact_timestamp,action
9088384b-3e61-40c3-a7eb-a16f84e619d8,9fa106c7-15c8-40ec-b1b2-024fbda49ebf,23055d04-c67c-4d6c-9691-00192bd576fa,2026-06-01T15:23:05.848887Z,Opened
f4c35fb4-62f6-4538-9041-c2326dedf7e1,dea9dbd4-b682-42e4-960b-16720b4619a3,f34e887b-3b97-404f-8d78-ad0afc507961,2025-10-22T16:13:36.848892Z,Clicked
38c96c73-d2ca-4731-91ad-2a1c1d6b1e1e,74839d8f-ff2c-4461-8ee3-42f8d15aa679,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2025-10-11T02:25:12.848898Z,Opened
e82eab44-5fa4-42e1-abe3-c205549685c1,403b076d-ff6a-4817-a4d4-1f8505ece11d,f34e887b-3b97-404f-8d78-ad0afc507961,2025-07-04T13:36:45.848904Z,Ignored
4af8d450-f4ab-4a49-8e4d-53e5712a33b2,a2f6c856-ba56-4db7-8e64-9a40a6260e98,acc96de1-b5a9-4a0c-944a-6644d8486600,2025-06-20T17:28:06.848909Z,Opened
06e424a7-fb60-4686-8610-7f100c97600b,0f2672d3-0d1d-4747-9e71-a91ada364540,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2025-12-23T09:57:50.848915Z,Ignored
0b96df54-fe47-4d1f-903a-2f78dadc800f,09e7e9c9-083d-4a69-97de-18d21411c6c9,f34e887b-3b97-404f-8d78-ad0afc507961,2025-11-17T01:07:04.848921Z,Opened
d350e5e0-962e-4221-a250-0ea77c5e85f2,718f45a3-0876-40bc-9e9b-c8f9c8d94e7a,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2025-10-13T20:27:51.848926Z,Clicked
17e3763d-1611-452a-bf53-218af3832405,fa036ed7-3003-40a6-bdc3-bd30c1d630be,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2025-08-22T21:53:27.848932Z,Opened
a7db15bd-faa9-4cfe-baff-a2e7a25aa722,cf4581a9-e1d2-4d79-881c-1e784839d621,201afec1-2724-4348-9d4e-7bd1455ff916,2025-07-21T16:48:26.848937Z,Clicked
3743f2fa-f9f2-413a-89c9-94c41006ea2a,3c9287c1-4ef4-407a-81f2-02e47f73245c,acc96de1-b5a9-4a0c-944a-6644d8486600,2025-11-22T11:12:53.848943Z,Clicked
e01a0dcf-7d4e-4eb0-ba00-e60d26e129fd,89141f47-c044-4854-ac21-c420d821b33d,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2025-07-17T08:31:56.848949Z,Ignored
31087872-9a33-4af6-bea7-0702087219a5,a2590639-6168-4882-9f9e-122d8a03909d,e3485424-d8ae-4456-9f29-1d9f616a9b84,2026-02-18T15:20:11.848955Z,Opened
528041e4-42a0-41e9-9912-0ee42ab933f2,d6658dc0-e7c3-4d26-b720-f6d584b6c2a7,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2026-02-17T02:28:02.848960Z,Ignored
8bd52510-023a-47a0-963b-f6e3b9d72d88,ab66ca5d-04cf-47b3-9716-8a39a8619a98,201afec1-2724-4348-9d4e-7bd1455ff916,2025-08-02T19:13:55.848966Z,Opened
ecaaa1fb-bedd-4290-87d7-452eb5a8dbfd,6e9ecfa7-a760-4957-9f8f-1d0d40244d43,201afec1-2724-4348-9d4e-7bd1455ff916,2026-03-20T13:11:45.848972Z,Ignored
56f41825-11af-474b-8aeb-ecb2bf24a85d,ea59da10-ccd4-421d-957f-d3efcefbdaa0,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2026-03-06T17:06:20.848977Z,Clicked
31c50529-d4c7-48f6-9a91-0671ca4cd283,b3b1e070-a7c2-4c04-83b3-8c13ba8ed013,e3485424-d8ae-4456-9f29-1d9f616a9b84,2025-08-17T08:56:48.848983Z,Clicked
4bff3654-af83-45d8-9dbb-d313be9dbbc7,4ad475d5-c043-4e0c-ae5c-8a87a3d11b14,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2025-07-08T09:48:35.848988Z,Ignored
ed900b47-d4cf-4db5-ad31-0cde8b355157,bc8b90b5-216f-40b4-9d6c-704d1a65a06e,201afec1-2724-4348-9d4e-7bd1455ff916,2026-03-07T01:07:49.848994Z,Opened
273ae657-ac20-408f-9ded-481eab336473,9fc326a9-8edb-4aa9-a7e2-bf8cb807fe31,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2026-03-28T04:29:13.849000Z,Opened
5b5284ec-2199-4a53-8e31-fa9fe3d4c1b4,246a8fbe-760a-4f3a-a8e1-8a9c5f39aeca,e148960b-0a5c-47df-886e-8bad521c67e3,2026-06-16T08:41:05.849005Z,Clicked
33ca68f0-8545-41b9-ae25-4b2f76c7e136,3be95b54-f629-40a0-81b6-bb547819ffff,23055d04-c67c-4d6c-9691-00192bd576fa,2025-12-22T20:43:01.849011Z,Ignored
67405363-d956-4eda-92db-26ba2c0e7117,c65b973f-eb2c-4fc5-ae18-0a8a921e7693,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2025-10-07T06:15:53.849016Z,Ignored
1c499a1d-1715-4111-ae3a-13e10d9701d3,b160209b-16a2-48d9-abfb-6eb2de7e37bb,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2025-09-16T16:27:51.849022Z,Ignored
6248d921-c03c-4f40-b777-be05b7336000,0f2672d3-0d1d-4747-9e71-a91ada364540,e3485424-d8ae-4456-9f29-1d9f616a9b84,2025-10-30T19:55:21.849028Z,Opened
ae8ceabc-eb25-4433-a851-cfe73c2d2ac5,53085b4b-a2df-449a-95d7-1bddc6a0b1a0,201afec1-2724-4348-9d4e-7bd1455ff916,2026-06-03T00:54:02.849033Z,Opened
76502a7f-555e-42df-98e9-8525b02f452f,b71d0401-7b0c-47ad-92f3-6e124731b75d,23055d04-c67c-4d6c-9691-00192bd576fa,2026-04-04T10:26:25.849039Z,Clicked
1e795852-1493-4317-a737-bfb48f1c6ffd,2dcca842-c403-4924-9c19-def81bc4244b,f34e887b-3b97-404f-8d78-ad0afc507961,2026-04-30T18:17:24.849045Z,Ignored
22612b64-1851-46ea-9a57-0e87894ce8dd,f7651a82-e7fb-4ce3-a273-b0bb7853f529,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2026-03-07T12:05:33.849050Z,Opened
1c3239ed-b842-4735-a19c-1b5ed55d4aa3,704ed6b2-33df-4a7c-9e2f-e37d650c515e,e148960b-0a5c-47df-886e-8bad521c67e3,2025-11-29T18:05:32.849056Z,Ignored
d75e39ce-64f3-4b61-83f5-be778ef97bd4,865e2c7b-71bd-4f2f-a9ef-009d99d29e7e,e3485424-d8ae-4456-9f29-1d9f616a9b84,2025-10-10T14:00:13.849061Z,Ignored
c2f5ac69-6afe-4e16-b758-08675d359494,24629382-0184-4ee9-a7ae-6b330bde3774,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2026-03-28T01:54:12.849067Z,Clicked
dac31899-7225-4439-ade0-9b5b6ef2562c,66ea7225-0970-4ca9-bedb-0ff2dc6bcde5,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2025-10-06T04:37:07.849072Z,Clicked
f06fbcb2-0974-41c1-a5aa-ba57562245d9,f483e088-2c1d-4574-add1-03aa91bfb55b,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2026-05-24T15:21:07.849078Z,Clicked
c33bc228-c714-4db7-905d-8b208b5592cf,0ea90ca3-a784-4797-b21a-d4c7e8c97a0d,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2025-09-21T12:32:33.849084Z,Opened
e070d4b8-31e4-448a-8a36-ecdee05f14d0,6971669a-3acc-4929-a81b-51116d8188ad,f34e887b-3b97-404f-8d78-ad0afc507961,2025-10-01T02:20:55.849089Z,Opened
285dc706-a4ae-443f-a3fa-59e2d2b9cac5,98ec0111-44ae-4720-87e9-60480410691b,f34e887b-3b97-404f-8d78-ad0afc507961,2026-06-10T02:31:16.849095Z,Opened
97c59f16-eb56-45c2-9490-463b638df8a0,494cb9fe-5864-4f3f-b573-d75fc31ba28c,e3485424-d8ae-4456-9f29-1d9f616a9b84,2025-06-20T05:19:24.849100Z,Clicked
ac834e34-3fa5-42f8-8be7-fe1219c7e327,04f36282-fbff-4c18-b7e3-c386d0acdabf,e148960b-0a5c-47df-886e-8bad521c67e3,2025-08-19T19:59:30.849106Z,Clicked
47ed37c1-55df-4d20-afdf-4ec519e2d215,a7fd865e-9a7e-4c20-b38c-844ea50f001f,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2026-05-16T16:02:04.849112Z,Ignored
d1e4ef3c-fc67-4dbb-949d-746c56266f60,e96b0330-2bf2-4221-8c83-a0321dc564fa,acc96de1-b5a9-4a0c-944a-6644d8486600,2026-05-07T17:57:12.849118Z,Clicked
a09294e5-291b-4d76-94df-f8363771ea8f,65b2fd80-bfcd-4e0a-830c-eb9ce266ceb3,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2026-02-14T12:55:17.849123Z,Ignored
8bafd1f3-0454-4911-8c95-e762abd8b1cb,2af61357-846b-47b7-be27-d9b81db693b3,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2026-02-05T07:41:14.849129Z,Clicked
f1132981-b012-465a-9cd5-84c97f4c3514,581fd8a1-3a0c-4a31-8988-badcc80e5cd4,23055d04-c67c-4d6c-9691-00192bd576fa,2025-09-18T15:01:35.849134Z,Clicked
121a0937-133f-4ed2-8b1a-c7d0f534ebfe,66ea7225-0970-4ca9-bedb-0ff2dc6bcde5,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2026-04-06T09:59:28.849140Z,Opened
e6154f73-8219-4ebd-ae7e-b5938942fca6,e2c19037-780e-403e-ae6e-b883146ae778,23055d04-c67c-4d6c-9691-00192bd576fa,2025-11-03T20:58:52.849146Z,Clicked
9241b4f4-b396-45c7-8558-0d4938a5f75f,7ea93906-6ed1-4ad9-98d5-82056a985ded,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2026-02-20T10:35:21.849151Z,Ignored
60a6466f-e088-4b6f-9a77-7ebe0e22cd39,839bcda0-bab9-4237-9419-c8ee1adeac90,e148960b-0a5c-47df-886e-8bad521c67e3,2026-03-23T15:33:29.849157Z,Opened
7ae634b6-81b6-45ca-a980-fe4020b7dd37,a4e2e6dc-9c0b-4fa2-8763-56f3ee281e63,acc96de1-b5a9-4a0c-944a-6644d8486600,2025-08-07T16:22:00.849163Z,Opened
55128d02-ded6-4c3d-b9b9-93ddae4a6f4c,6a8a00cc-399a-48f6-8f49-a94501292444,e3485424-d8ae-4456-9f29-1d9f616a9b84,2026-04-27T20:48:50.849169Z,Opened
c24029f6-0e54-4e45-9f14-e70fe8b9a424,e28014e6-9c3a-4f42-9b5e-bfc82f9bb9d7,f34e887b-3b97-404f-8d78-ad0afc507961,2025-07-21T15:37:52.849174Z,Ignored
97ca724f-fdb6-469f-9f70-38bfd2774622,b534e6a8-e709-438d-ac30-da91cd5872cb,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2025-10-20T11:44:06.849180Z,Opened
d8fc7709-b747-4f1f-b463-9ae710680e41,62fa8cfd-924a-462b-9362-8a50b950a6f2,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2025-08-15T23:50:00.849187Z,Ignored
605fa135-3ccc-45ce-b71c-5a8d2e99043e,46b2e2f2-9440-4e0e-9e81-15ba9bc82d20,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2026-05-15T01:19:10.849193Z,Ignored
e10fc8f4-d5fd-48ea-aaf1-f27740efa54a,48d4d733-056a-40c1-809e-9644d46961d2,201afec1-2724-4348-9d4e-7bd1455ff916,2026-03-10T06:46:28.849198Z,Opened
92a24649-b4b5-4c45-8ab9-88c8f0ff567f,e9679519-56ba-4007-bae4-1cd922e9f605,201afec1-2724-4348-9d4e-7bd1455ff916,2025-08-05T21:44:03.849204Z,Ignored
f5946159-5b08-4693-8edc-523b326f0f86,5a92d07e-709a-441f-b121-4dbbf77b51ed,201afec1-2724-4348-9d4e-7bd1455ff916,2025-08-01T20:37:32.849210Z,Opened
90a698f3-a905-4f25-a7a1-2c0cb7e1f2c0,42debc32-6b5a-43ce-9ed8-e833104e5d9a,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2025-11-22T00:55:03.849215Z,Ignored
f9ff8982-36a6-47f8-97c6-a2ea891ce99b,3be95b54-f629-40a0-81b6-bb547819ffff,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2026-01-29T15:49:50.849221Z,Clicked
d30fb538-cb88-44f3-b004-7299a243b91a,8434f13c-5325-46a3-b0ac-cf2cca283d95,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2025-11-26T18:59:57.849227Z,Clicked
58d37e9a-f957-4cff-bdec-6ed9a206eb2d,e28014e6-9c3a-4f42-9b5e-bfc82f9bb9d7,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2025-10-28T20:18:11.849232Z,Clicked
bb6aaaa2-ea73-40bb-81ab-77c8683197a2,b8309d59-5dff-43ad-861c-05c59ffc736c,201afec1-2724-4348-9d4e-7bd1455ff916,2026-05-17T19:25:28.849238Z,Clicked
56392fac-d6db-488a-8c50-da6402327c33,16ac8660-6f0a-4386-8175-51ad254548cd,e148960b-0a5c-47df-886e-8bad521c67e3,2026-06-08T15:13:25.849243Z,Ignored
599ae06a-9cdc-45c7-ac3d-47f73b1b4a96,a89515f8-54e4-403e-be5d-efbf5b7790ca,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2026-02-06T22:13:02.849250Z,Clicked
c1cb8b26-e225-4230-bc19-48535e4d7254,35618dd2-3ca4-421f-91f7-eb51cf894807,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2026-04-26T01:46:27.849255Z,Opened
97074c60-67c8-42a1-a512-714745ea3945,f39c2618-4169-4953-a205-2049fc8b422b,f34e887b-3b97-404f-8d78-ad0afc507961,2026-05-30T13:27:43.849261Z,Opened
451ca89e-b44d-4b6f-9778-89473ba8c80d,9ad9c95d-58ae-4bb8-b54a-be32daead40a,acc96de1-b5a9-4a0c-944a-6644d8486600,2026-05-24T20:54:48.849266Z,Ignored
f0ef65f2-6311-4b7a-9d14-95ca09c63bc2,b5893277-2b7b-475a-8b85-665f277f6976,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2025-10-24T06:10:32.849272Z,Opened
2fb1b324-a2df-4c76-bd20-b3c059a4317d,9ba86c77-70e4-49e8-8844-812e9a849822,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2025-12-28T16:53:01.849277Z,Opened
e8dca5b0-cde9-4793-a3a7-96e95cf72823,8c5395eb-5111-40b9-9742-80230f944c91,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2026-06-18T08:19:53.849283Z,Opened
0b6c8591-b393-4b45-a33c-d8c9621abb44,4965914d-e32d-46ce-8abf-92f44d7cc7f8,201afec1-2724-4348-9d4e-7bd1455ff916,2026-01-10T01:33:38.849289Z,Opened
6501630f-7eeb-43b0-9aad-4299ef9580e7,f5be1c8d-ff9f-4a97-82e2-da26824cf742,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2026-01-18T22:42:28.849294Z,Clicked
edc95578-293e-4e45-9966-5f7b177da989,d28797f1-8438-4636-babd-2af66742afde,201afec1-2724-4348-9d4e-7bd1455ff916,2026-06-10T21:19:17.849300Z,Ignored
56b6a399-5be7-45f6-8a49-fb72e746e4ca,65b2fd80-bfcd-4e0a-830c-eb9ce266ceb3,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2025-11-10T08:26:35.849305Z,Ignored
f690f6c6-78ba-4b1d-a31d-b71cbb9fb5d3,12025cf1-478e-43fa-8764-fd0a670b1dd0,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2026-05-16T09:34:58.849311Z,Clicked
b844c8b6-49e8-4fe9-befa-846d406b2a70,67df7533-da3b-47a5-b15d-2717f1105e80,23055d04-c67c-4d6c-9691-00192bd576fa,2025-11-13T01:23:52.849316Z,Clicked
3dad5f37-e316-4d04-a1a4-b53540817ffd,7c597f42-1483-4cc3-958b-ca273841ee1d,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2025-10-03T11:08:20.849322Z,Opened
7739ccd5-7a89-44bb-9a51-f458eaaa376c,65b2fd80-bfcd-4e0a-830c-eb9ce266ceb3,f34e887b-3b97-404f-8d78-ad0afc507961,2026-05-18T08:09:46.849327Z,Clicked
f457447d-2a20-40c8-b85c-ff36cb5170af,35c10b5b-773c-4ae2-979d-7a7d3fef1e48,23055d04-c67c-4d6c-9691-00192bd576fa,2025-08-09T20:25:09.849333Z,Ignored
a4883de4-e4b5-4a23-938a-3e58958212d7,b6d674f6-ec60-4c63-b066-7a1abfda2276,acc96de1-b5a9-4a0c-944a-6644d8486600,2026-04-27T07:17:36.849339Z,Ignored
1ca29b4d-4945-4221-a1b6-2e3abb523da2,84715c32-0e2b-4aa5-8d91-b1978f817bb2,acc96de1-b5a9-4a0c-944a-6644d8486600,2026-04-10T06:55:41.849345Z,Clicked
f864bfce-d0bb-43e0-bcaa-e8c039322ed5,71cadc83-5a63-4e9d-96fd-9f43805fa035,e3485424-d8ae-4456-9f29-1d9f616a9b84,2025-12-22T07:04:35.849350Z,Clicked
44b45f5f-f5aa-4050-b23f-6926ca8a6804,2dc4e34e-479b-4900-89c4-b6f717ee896c,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2026-03-04T12:11:44.849356Z,Opened
ccc9ed81-b186-4f8e-b671-c727e4bb311f,8c5395eb-5111-40b9-9742-80230f944c91,201afec1-2724-4348-9d4e-7bd1455ff916,2026-01-24T15:55:03.849361Z,Opened
9d6113fb-0728-4063-b209-3f8ccae0fe1f,89141f47-c044-4854-ac21-c420d821b33d,f34e887b-3b97-404f-8d78-ad0afc507961,2025-06-18T11:40:34.849367Z,Clicked
f012ceff-3772-4d3a-8c0f-337d53a5e4a9,b71d0401-7b0c-47ad-92f3-6e124731b75d,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2025-09-23T00:45:08.849372Z,Ignored
053ebfbd-205a-4ff0-9b08-f84631250787,a0056f36-e02b-4281-91c2-1d9501fb9645,acc96de1-b5a9-4a0c-944a-6644d8486600,2026-01-29T08:50:10.849378Z,Opened
d0999168-6a32-4422-800b-fd1f1b904569,294a2906-edce-4866-bd26-edd6c8155aa2,201afec1-2724-4348-9d4e-7bd1455ff916,2025-08-12T18:02:07.849384Z,Clicked
bd0fe98a-ae4f-4835-875e-94cf19bc9d33,71c6e6d7-4017-4867-addd-e41f63141a8e,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2026-01-08T03:25:34.849389Z,Ignored
6bed2a98-4ca3-4e77-ad59-0755dbf1fd04,1f210a6b-e1a4-4c39-93db-4d5b7da526e6,23055d04-c67c-4d6c-9691-00192bd576fa,2026-05-12T19:33:49.849395Z,Opened
92ac10a5-aca2-45bc-b8fd-841363496ec2,584dce34-f543-4297-a4aa-0427585c5c9e,23055d04-c67c-4d6c-9691-00192bd576fa,2026-05-16T14:16:18.849400Z,Ignored
a4719332-e3bb-44ef-8a6c-2d118f829b7f,2020cf92-33bc-461a-bc2c-dcf46acc0da8,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2025-09-24T18:33:30.849406Z,Opened
9af7b5b3-d313-46f8-bc9f-4b5d2e48066a,b6db8d1a-217c-47a2-a209-d08ec9cbf2d0,23055d04-c67c-4d6c-9691-00192bd576fa,2026-06-03T17:38:03.849411Z,Ignored
8ae72976-633b-43b1-b0a8-1c91bc07ceb3,ca8098fd-2626-4a76-8c55-d1fc5ab50d0e,e3485424-d8ae-4456-9f29-1d9f616a9b84,2025-12-03T05:54:28.849417Z,Ignored
ff7f2905-6160-4471-9baa-aadfa895542a,6e9ecfa7-a760-4957-9f8f-1d0d40244d43,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2025-08-03T04:17:56.849422Z,Clicked
6b50acf7-0449-4860-b02f-03c0b6589ea5,c8aadad9-9b37-4350-a20b-928e2cab5566,e148960b-0a5c-47df-886e-8bad521c67e3,2025-12-31T05:59:28.849428Z,Ignored
d0390360-91c1-4307-bff7-12492c4b5020,f89fae14-33e7-4399-a1d2-ea86bbb16485,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2025-10-13T10:55:14.849434Z,Opened
92c7ca61-f6b0-4d28-be85-97ca7df02eb8,a89515f8-54e4-403e-be5d-efbf5b7790ca,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2026-01-13T06:30:36.849439Z,Opened
198591db-69cb-4665-9382-ffe83161e5e6,b70d275f-0293-459d-9f8d-0c69d539a5a1,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2026-03-02T18:23:55.849445Z,Opened
d99bd0c2-a821-478e-ba07-98a0c466c2c8,a7fd865e-9a7e-4c20-b38c-844ea50f001f,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2025-06-29T08:22:41.849450Z,Opened
eed4bc63-d5e1-4f62-b245-a338622617a2,bc2d7a33-bbbc-4c57-bc09-10e08146f5da,23055d04-c67c-4d6c-9691-00192bd576fa,2026-06-13T17:15:25.849456Z,Clicked
367bdd28-6501-4017-ace2-f6d1a66ad035,5029723c-a5c1-41c9-ad47-61b044552811,acc96de1-b5a9-4a0c-944a-6644d8486600,2026-05-27T23:55:45.849461Z,Opened
d2eef5ac-862a-4b98-a0a2-e8f80b8d43fa,8fabb7f6-21d5-42ad-8884-7862ed0432d9,23055d04-c67c-4d6c-9691-00192bd576fa,2026-02-14T17:06:32.849467Z,Ignored
667accde-f6b3-48ee-9276-4827c06f6efb,b8e2751e-fc2e-48b3-b71b-572335d63302,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2025-07-20T18:39:41.849472Z,Ignored
8f2aab49-d543-4d53-bd94-19dac4071703,3d8ff089-8a4d-48c5-b3b2-a9c45afc4a3c,e148960b-0a5c-47df-886e-8bad521c67e3,2025-10-17T11:28:15.849478Z,Clicked
12c7d1be-f36d-4b8c-8e4e-d80162b1ac96,70de7a55-61f7-4dc3-a849-259b83d39e6f,e148960b-0a5c-47df-886e-8bad521c67e3,2026-01-09T08:30:55.849483Z,Opened
74c9bdcf-6425-4531-a7ec-34f2ffe12cf1,a5e46659-50d8-4c42-8c58-8add9c8b7a16,bafbf00d-7cad-456e-bfd0-0d8fc60045f0,2026-03-09T08:00:06.849489Z,Opened
f0f30fd9-6790-4c47-9e89-85c1afde274d,a89515f8-54e4-403e-be5d-efbf5b7790ca,acc96de1-b5a9-4a0c-944a-6644d8486600,2025-07-16T11:09:25.849495Z,Opened
98639375-7b70-45ca-aca7-125996b748d0,a2a34423-28fc-47a7-a92b-1958542a76b0,23055d04-c67c-4d6c-9691-00192bd576fa,2026-04-04T09:13:33.849500Z,Clicked
8dca8ed2-4436-488f-b28d-e39ef676a72c,6971669a-3acc-4929-a81b-51116d8188ad,23055d04-c67c-4d6c-9691-00192bd576fa,2026-01-03T10:20:00.849506Z,Opened
f555e543-d2b0-4b9f-88a3-69959473e658,a7fd865e-9a7e-4c20-b38c-844ea50f001f,d262398c-8ac9-4474-8f1d-0ed804abf7cb,2025-11-26T14:30:23.849511Z,Ignored
42685428-f720-4912-b5f0-a5e939fe67d8,7d4ece89-fbaa-4a33-9ba9-ac8638c62fe2,23055d04-c67c-4d6c-9691-00192bd576fa,2026-03-11T05:52:38.849517Z,Clicked
5ca35c76-a9ca-4648-9733-382a074e4adc,7ea93906-6ed1-4ad9-98d5-82056a985ded,52f74d2d-4a6c-4a87-bc92-2ea46e0f6fb8,2026-03-13T21:09:05.849522Z,Ignored
eaf11e33-a76b-4c47-92cd-f9fd9f15c241,b71d0401-7b0c-47ad-92f3-6e124731b75d,acc96de1-b5a9-4a0c-944a-6644d8486600,2025-12-13T01:15:11.849528Z,Clicked
5428c2a7-1827-40f5-b95d-ad4b4815d091,b160209b-16a2-48d9-abfb-6eb2de7e37bb,e148960b-0a5c-47df-886e-8bad521c67e3,2026-04-21T20:56:48.849533Z,Opened
994fcc8f-ff2b-4805-ab36-7264687c60e2,3c4a49d0-0345-47ad-9fdb-0b866e7c150c,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2026-01-23T03:47:58.849541Z,Ignored
bdcb0b1f-bc3e-48d6-87df-3a5785fd37ec,9c24f243-a19e-4357-b723-87e4060ba492,e148960b-0a5c-47df-886e-8bad521c67e3,2025-11-24T09:19:49.849546Z,Opened
ed2354ba-3654-4267-82b0-48642e34708f,6358be1c-0d97-4b91-8cce-61d53681f9e6,f7409bb6-0eda-4cbb-ac82-f019a4ca505a,2025-11-29T16:47:17.849552Z,Ignored
6d6b8521-db45-44e5-8948-b46aa818454c,8b072a3a-d751-4d8d-826f-0afbaa855d64,f34e887b-3b97-404f-8d78-ad0afc507961,2026-06-15T17:08:07.849557Z,Clicked
41ea3556-856c-42d2-b34f-41753a34f1bc,481c40c1-251e-4c17-a7c2-579d467c47d6,acc96de1-b5a9-4a0c-944a-6644d8486600,2026-04-30T16:14:32.849563Z,Opened
