purchase_id,customer_id,anonymous_id,product_id,purchase_timestamp,discount_applied,quantity
3b803071-6207-458d-8508-395532fcbd16,b534e6a8-e709-438d-ac30-da91cd5872cb,,eaf75b03-369e-4f19-9773-1a8ed15cec34,2026-04-28T15:10:37.741797Z,0.08,3
47171bdf-3ae9-4474-a7d6-34058bff2591,884c46e3-4d4a-4827-aa63-74a8f9bd7f20,,dc65cf1c-922f-4f2a-be7d-7f596ab58867,2025-10-01T22:43:46.741932Z,0.27,4
7838a958-fd46-45b9-bb6d-dbc3c701adac,91861c5e-4dd7-428e-a4a0-5bd6de894207,,51de8c93-7a17-4f51-ba8f-d0ac995c566a,2026-01-11T01:22:40.742013Z,0.14,1
c872ba3d-6b63-4247-bd2d-c4077f388357,ab66ca5d-04cf-47b3-9716-8a39a8619a98,,f6f56971-131f-45a6-8e96-4504bb012c40,2025-07-20T20:36:51.742048Z,0.12,1
8b581e2b-35d5-4996-82af-3db94b6c7385,081dd653-126d-48c5-8df5-309a2eb542f2,,0eea6ab9-a379-49ec-9c3a-9e38263db7f9,2025-10-20T15:47:55.742072Z,0.2,4
43317121-afc5-4350-b34b-7f4fb39a187a,,e03efcbe-55bc-4ece-8307-e911ecb3a13b,23c26c56-4049-472b-850f-65f46207be56,2026-02-14T01:45:19.742190Z,0.13,4
d408ab25-2a0c-4ec7-86c1-b75802adb6f0,,950a58bf-6b62-4217-a541-9bcac525e6b4,f6f56971-131f-45a6-8e96-4504bb012c40,2025-06-27T08:58:24.742213Z,0.08,2
7d70580e-0601-4125-9a74-4e518b601fb4,35c10b5b-773c-4ae2-979d-7a7d3fef1e48,,25370a5c-dc1e-4a10-bfdc-ad1bca8f7981,2026-06-04T19:29:22.742230Z,0.29,1
80fa62d1-3696-4ab9-8076-d08bb6f112ff,,4c2eaf9e-61ec-446c-a520-957f3c52651a,c3163de1-b9cd-44a7-93e9-588433a1e23f,2026-06-07T08:36:13.742247Z,0.02,2
23a0251f-445f-449b-9386-c3421b95a4d5,,fc3b5e37-5bb1-4c96-a52b-c2599d149681,eab47c6e-60d0-411e-ade2-82fc0a973fef,2025-07-03T21:48:03.742295Z,0.05,4
85e7111a-a68a-4c44-83a8-28f538356786,7452846e-37c4-4906-a617-e6a9cbd59165,,6b43d3b7-aca8-4905-9318-b1c3fbed419e,2026-06-09T05:15:25.742348Z,0.23,2
b17ad5c5-342c-4bf2-82b8-e44f0aa9f1b0,72bbd2c0-f9f3-40b5-b0e0-4ecee769bda8,,af5481f4-1ba7-4d45-aaf7-51c47a71875c,2025-09-01T01:27:57.742383Z,0.0,1
e6c09102-a9fa-4e32-a01f-8518a26132d2,c65e5f0b-7042-486d-a15a-e8c26e604df8,,ec97e4e8-1dee-4099-85b0-85d167c59b15,2026-01-04T01:07:26.742401Z,0.21,4
4f58851b-e44c-4b9d-a1e9-873bd3cbbab7,d7377450-ddcf-461c-a571-e7ba4c034892,,d98ac824-b1cb-493c-b4dc-fa735d579080,2025-11-01T06:36:48.742466Z,0.21,3
a4819c84-adde-4185-859a-4f21c5f87913,,5418ae0b-8473-4508-9067-de08a3027c8b,464065f2-15f0-4a2e-b25d-516dfff9dcca,2026-03-22T11:22:47.742485Z,0.22,3
87f8a364-f93f-47c3-be9f-103d49c74698,,1c852f66-49c3-49bc-88cf-dae437ec778c,39e9c2c9-901f-499e-8c46-57804a2f9255,2026-02-11T11:05:43.742502Z,0.27,4
c9114a2d-8cae-467a-8118-9ba341f24739,,2425495a-0793-4e20-a0dc-dc3c8e7355f6,1209a847-3e6d-4ef1-a2ac-448ae204babe,2026-04-19T02:18:50.742519Z,0.11,4
e53ef974-ac96-4e3b-9e0e-dee97363ec09,,0e654933-fbad-4467-ba58-d875efbabd6a,ec97e4e8-1dee-4099-85b0-85d167c59b15,2025-06-20T19:34:33.742549Z,0.14,1
0d398fda-20da-47d5-95bf-9dee03f1d5dc,4cff4e20-7ce9-456d-b799-4fed7c534f0d,,4560ad24-ab8b-4c2a-9a93-593950d0c317,2025-12-26T23:41:26.742674Z,0.21,4
77a25fb6-8884-415a-b07b-fac0f4cab913,780ff89b-58ca-46f6-9018-36030c7a6627,,b4cf6a02-8d8f-4f2a-a7d2-b552fe2cffc6,2026-01-16T03:43:04.742728Z,0.0,4
9f05dcd4-ae3b-400d-ad3d-457ec4ced7e7,84715c32-0e2b-4aa5-8d91-b1978f817bb2,,e4f08e85-289e-40c7-ad90-983f186d02dc,2026-02-01T05:51:04.742812Z,0.14,2
b4c5cdcc-1511-45b2-83e6-27f39128ec78,,d2f9fcc2-01ec-46a4-9647-65195cea859b,f3339075-6de3-4983-84ef-c23595b30f1c,2026-03-27T19:40:08.742877Z,0.12,3
9aab634d-c95d-4b78-abe8-d6327e929ec3,731b131b-d1ef-4842-bd1f-e19a7c462f0f,,59d6d6c9-1940-4e0a-a3ed-ca04666e89b9,2025-11-04T08:24:28.743001Z,0.21,5
28a2ee5d-1c1f-4016-955b-939bd3be7996,,6fd4de59-601f-4d53-bbe6-6ca16ee59f75,63b5e370-7388-4536-8ed7-a21a4a41d06f,2026-05-10T17:48:31.743035Z,0.08,3
9b0eaf92-99d1-4619-ad8c-7bf50bd94b2a,ea59da10-ccd4-421d-957f-d3efcefbdaa0,,c8692397-bab9-445a-90ae-7439cc46cd74,2025-09-03T22:52:58.743065Z,0.08,1
1f34914a-a95d-4c23-a8fb-34983ed50a8c,a2a34423-28fc-47a7-a92b-1958542a76b0,,14c50a07-309d-4aac-8004-a94d51e3ca87,2025-08-24T01:54:57.743143Z,0.07,3
ed73ead9-c82c-4649-b7ae-9dd90fb5e1cf,,f477fab7-e29b-493b-a64b-e78969aba2d5,805d0c82-7625-40a2-ac29-8f766fc3f6ff,2025-09-23T17:45:09.743175Z,0.01,2
2aed5034-66d6-4f7c-92a7-9245856528cf,,900ddfba-0fe3-4782-991a-f94893c6aaf8,a81b33a7-ba53-452c-8801-04aabe7f038f,2025-07-27T21:08:11.743193Z,0.01,2
c405ebbf-711a-4793-86c7-f5d932c0e642,,d35e9932-a555-46f5-963b-fe4e08a9247d,1638242a-9e18-4c5a-8ba7-dcb01ef7c6b0,2026-03-04T13:45:49.743280Z,0.07,2
fc1e7b5b-f329-4197-9c5c-b8926a5d096f,38d8fe88-7a5a-465e-83d4-7a21757f37cd,,27366ea9-7d9d-40ad-ab66-17f827a45e78,2025-09-18T03:54:11.743302Z,0.13,5
241db6f8-4d40-41cf-b0f1-16b5b7d1442c,3ecae672-5af1-46e1-9a0e-51072774bdb6,,4249ce6f-0248-4265-950f-9f03188f5497,2026-05-19T18:53:08.743373Z,0.26,3
3d263456-9fff-4ecf-b168-98b12f4358ae,fc734de3-f02e-44d9-b400-98a8f542d580,,17d8280d-5414-49df-ac1c-db72a02c6e18,2025-07-05T23:59:24.743428Z,0.18,3
4efa3cc7-0088-4667-bcbd-f0a7430e0a10,66ea7225-0970-4ca9-bedb-0ff2dc6bcde5,,f0bc20ac-801d-4401-bafa-1a2d45fdf2fd,2025-11-11T08:11:43.743469Z,0.25,1
0da18afc-b11a-43fb-bf6a-ef1702cbffd4,1e6c0808-fcda-4f34-8356-c295e6a3bb11,,eab47c6e-60d0-411e-ade2-82fc0a973fef,2025-12-23T03:52:22.743499Z,0.27,2
638fa491-de08-4fae-a051-d9be4064d9d0,,71b9dc59-9609-45ae-bf44-b03f4f836329,c0dc7454-44d3-4bda-817b-d31875e44201,2026-05-05T11:53:02.743540Z,0.01,3
19a32108-bda5-41bc-9a1b-65dc64737a07,718f45a3-0876-40bc-9e9b-c8f9c8d94e7a,,ffb35e8a-7d50-4fb3-b500-d6e2b0d928a7,2025-08-17T06:24:35.743667Z,0.29,4
873721d1-75c4-454d-a135-3d84626ace80,a1cc74df-b78d-4e9a-82a7-cf3c47b85d92,,250b4af0-e307-4429-bc29-3797dfce07ad,2026-03-06T02:26:19.743702Z,0.25,2
ff663ddb-b82b-4a84-9122-c0573c9aee66,6971669a-3acc-4929-a81b-51116d8188ad,,5bdd189c-8321-48aa-bae9-e2962031a00b,2026-04-26T20:06:41.743720Z,0.06,2
c80f7e8d-5e81-4ece-a2a2-2a9ce1ae4c21,7f2fc0fa-7e88-46d9-9367-bea32902ae90,,63b5e370-7388-4536-8ed7-a21a4a41d06f,2025-08-08T16:13:57.743770Z,0.03,1
5155eafb-f036-421f-8a41-5c05bdd3338b,0abd6459-65a2-4d0f-b922-bf86580aa91a,,372ded30-38b9-4299-bf0d-124cb3f95d09,2025-07-31T13:21:39.743841Z,0.09,4
6dcc010b-8e9d-4a20-942b-93f9eba09a16,,309088d8-a9e4-4cb1-a2d7-178b47fdc1fd,6b85123c-b94f-4258-9142-0599eff0a787,2026-04-24T00:19:38.743906Z,0.19,2
1a7aface-80cd-4ccd-98ad-e6282a9442dc,,4f30b98f-f6e3-458b-b413-ff2f6b1c7a55,9183c4c5-47db-4e6d-af05-9eafe1f586a0,2026-04-16T09:28:40.743952Z,0.0,2
d8d8e430-6737-414c-ad13-c4d54789e7fa,de4af6c9-7f7e-4b11-a7cc-02b4e2518048,,174b1816-01c1-46c2-8a46-6e6ad57e5965,2026-02-22T23:00:53.743970Z,0.15,2
14bc56eb-ce45-424b-97aa-5aa481e70efe,e48601f7-7854-4f5c-90c1-a5b4e61cbbc6,,8ac69fa0-f2a2-4e7e-8d20-db1696a88a49,2026-05-15T01:10:18.743988Z,0.09,5
52d6f7dc-7475-4c49-91bc-04bdaa1f1a00,e9679519-56ba-4007-bae4-1cd922e9f605,,ea11794b-9211-4543-87ff-999e6bd73cef,2026-02-13T04:37:53.744005Z,0.23,4
d8a6f51a-449b-4709-a406-9389d0b1422a,462bdce4-5d31-496b-9f72-65901779f309,,c8692397-bab9-445a-90ae-7439cc46cd74,2025-09-29T11:44:12.744140Z,0.18,3
85a088ea-d699-487a-b6dd-a367db0fb586,f483e088-2c1d-4574-add1-03aa91bfb55b,,882325b0-d544-426c-b74e-9b64ff3ef4cc,2026-03-14T01:52:34.744200Z,0.29,4
84cdc27d-af7b-466d-91f7-248785263116,d1cf4810-eeec-4674-835f-53914a8c2859,,8ac69fa0-f2a2-4e7e-8d20-db1696a88a49,2025-08-13T14:50:08.744218Z,0.24,5
465bc85f-786b-41da-bc9e-3b2aaabb5cf7,c8aadad9-9b37-4350-a20b-928e2cab5566,,f08ab47d-3ff6-49f4-ad4c-b00fe9042589,2025-10-31T19:06:00.744270Z,0.1,3
ed994a69-c26b-4582-85cd-203efdc66a85,f402778e-5da5-4f36-a834-a374c21a1106,,b4cf6a02-8d8f-4f2a-a7d2-b552fe2cffc6,2025-10-17T10:45:42.744288Z,0.21,2
a472c511-bb84-4b66-b2ff-9d056fd97c87,,32ccfd1c-3389-4cf9-9cee-913c4e1f10b6,54c76350-7f69-4f75-b451-d79351462bca,2025-10-31T06:09:21.744334Z,0.24,2
7992764c-8034-4451-9392-397c4b7c422d,336fe19f-6533-42e4-9889-9f123cfc4a1c,,7f6a74aa-f09a-4f60-a39c-a0c68ccf7ddb,2025-07-16T15:18:49.744380Z,0.09,4
2b7c521a-b533-4540-8f60-fa449db720bd,ee9020c0-6f9f-4ed2-810a-4a1abf6ca4f6,,dc65cf1c-922f-4f2a-be7d-7f596ab58867,2026-01-16T11:59:22.744403Z,0.3,2
324226a4-8356-4b30-bd07-a8eccb82e8ff,64c7bfb1-aa9c-4a62-a649-a09c9024ab8b,,8245b2fb-a8af-474b-8d23-4304a5e9a19f,2026-02-09T20:11:34.744432Z,0.16,5
4d3c8793-f0b4-4ec3-8b28-133524f4b2cf,33023839-f105-4e5e-9642-a8e9c9eb9ef0,,0eea6ab9-a379-49ec-9c3a-9e38263db7f9,2025-10-17T03:56:05.744450Z,0.22,3
4ee22627-8933-418e-ae51-8aea15acf158,bf282578-4e04-4255-b024-b80b82b09ea3,,22a51531-4be1-45dc-9e5d-2c9c0df0de82,2026-01-15T02:45:10.744470Z,0.03,2
ae7929e2-1bf1-44fd-8da7-a7370a4d4b96,6e088c5f-39b5-44fb-97db-fb9f5abd57ff,,34b6ae28-67da-41cb-83b1-c97b33dfdb64,2025-07-23T18:35:43.744563Z,0.27,4
0110069a-0ee5-43a7-9b26-af4a12c68aa2,,3cc0fc33-efb1-4867-b4bc-283c82b4c05d,f3339075-6de3-4983-84ef-c23595b30f1c,2025-12-03T16:17:57.744684Z,0.16,5
d3d66ad3-e2f2-4166-b447-f94495c508a6,f05d21fe-1d01-46da-81a2-d4afc8637211,,6b85123c-b94f-4258-9142-0599eff0a787,2025-07-24T15:40:27.744725Z,0.06,1
7f8f2d8c-2844-48b4-87c9-8a0b0fa09c7d,f39c2618-4169-4953-a205-2049fc8b422b,,4f829757-7e33-48b8-9950-69136f62b668,2025-10-03T12:58:27.744742Z,0.09,1
84b979fd-1ff6-4c03-b0db-7363b818b021,,1e8b7b5d-c53b-42a5-a5b6-400e754394d5,370920ed-3f8d-46f5-b78d-f4d5c426c5e2,2026-03-11T06:45:56.744805Z,0.21,2
e5813917-281b-4e5f-9628-41fe529a30b3,,d62043e0-50c4-495d-942a-78293038fcfb,bdfcdbcc-7d63-4ecb-9a8f-8ae73ee085fb,2026-02-13T12:18:35.744874Z,0.1,1
d5a0b15d-f8b6-4f23-87e0-28736d99ed00,,77b69433-0272-479c-bc10-538c2f92704d,95176c1b-f8b5-4499-af67-49f7732c6c68,2026-03-27T06:05:42.744950Z,0.21,3
95c8057f-b0be-439b-bf3e-896c992287d7,7452846e-37c4-4906-a617-e6a9cbd59165,,6f6d558c-4b40-4c66-a4e6-e46524190ebc,2025-11-07T09:09:23.744969Z,0.2,1
6d76d8b0-69ed-4e07-ab8c-63cbc8bb4c40,70d6fa5d-dce8-49be-b012-d0b91638fa22,,39e9c2c9-901f-499e-8c46-57804a2f9255,2025-07-03T12:02:21.744986Z,0.05,3
5cdd61aa-a665-4919-8d38-bae6b859447b,79674428-f04f-4f7c-a90c-5e1747d54c5e,,4249ce6f-0248-4265-950f-9f03188f5497,2026-04-03T12:26:45.745033Z,0.14,1
4df14b68-6ab8-490c-bcfc-874fe83fd766,fbfdbb51-843d-411c-9496-2d9fc6aa2df5,,25370a5c-dc1e-4a10-bfdc-ad1bca8f7981,2026-04-23T11:52:35.745076Z,0.13,5
ebb2db43-649a-4c66-9c52-c668d860cf11,ef599fab-e22b-4153-9214-cacf5a81b0da,,c85fdb82-bfb8-466b-8587-2c4a96321250,2026-02-20T16:20:56.745112Z,0.05,3
33063b0c-505f-44ed-a1c7-657aebe9e9dd,135f492f-201d-422d-bb56-4cb4fbb56371,,99a57440-b846-4581-bc1a-44f38a214cf6,2026-03-02T10:01:39.745148Z,0.29,1
5c78fed3-3154-453c-b8a6-233337a08cc2,,5dbf7135-19c4-44f4-89f2-39febb1b4bca,34b6ae28-67da-41cb-83b1-c97b33dfdb64,2025-08-14T01:34:18.745189Z,0.16,2
2615b53b-5eef-4d0e-9a55-c7638fe85132,,26a4eb83-bedc-44f3-add6-4a1afc728807,25370a5c-dc1e-4a10-bfdc-ad1bca8f7981,2026-04-09T04:15:46.745331Z,0.04,1
cd8650e4-b7f6-4f4c-9f65-2a0216f3c2cd,c343dfee-5c83-4696-b3a0-0f340278fb7a,,174b1816-01c1-46c2-8a46-6e6ad57e5965,2025-08-04T12:31:21.745361Z,0.12,3
ef9ffca2-43bf-47c2-8f23-e2b1f48deb72,,e842d0ee-c7cd-48ca-b5b5-4eefa809da63,c8692397-bab9-445a-90ae-7439cc46cd74,2026-04-15T22:21:52.745378Z,0.13,5
347521a1-239c-4811-aa90-d3e1292d8954,76a1556c-80e1-41e0-b989-1e0c1d6057b5,,9234bb80-ceff-4626-9cc6-fc6f757ee0d6,2026-04-09T13:03:42.745407Z,0.26,2
73bac887-8cc5-45a6-9a53-efd2559282f3,58c748e0-c1e8-4279-8eb2-b7af473589e2,,1638242a-9e18-4c5a-8ba7-dcb01ef7c6b0,2025-09-08T08:00:52.745436Z,0.1,4
c01480a8-d0fc-456f-9db7-1bb7d61b26fb,daaafc21-ddee-4be2-acc9-cb35709e0993,,eae4837f-4e9f-40fb-a287-f3ea4195f02e,2025-06-28T20:52:42.745454Z,0.15,3
82436624-0569-4c87-9bc1-b7d1490fbb86,,a11dd7b3-1068-4f91-a2b9-bd7effbc8723,51de8c93-7a17-4f51-ba8f-d0ac995c566a,2026-03-02T08:15:38.745478Z,0.05,4
9f0ecd8e-43d6-4d0a-825c-7b9b10d65037,4f782818-803d-4494-86b0-18c174d4f6df,,dc65cf1c-922f-4f2a-be7d-7f596ab58867,2025-08-08T04:27:03.745553Z,0.02,4
a3ee890e-11d8-4f25-b7c9-64f09d05e96e,adfd8947-c7d0-4fd9-828d-4e92a2731969,,cf925fde-e447-40d6-8073-e23c6f551820,2025-07-26T01:17:56.745570Z,0.3,2
4e1cbdf0-5603-4232-a234-5ae44f396356,b6e2a889-04f2-41cd-827d-1c8d679cd520,,464065f2-15f0-4a2e-b25d-516dfff9dcca,2025-07-07T01:55:01.745611Z,0.06,2
25819f22-3106-4844-896a-79b95d5943e4,9fa106c7-15c8-40ec-b1b2-024fbda49ebf,,181c0491-9549-4f06-acf3-4e0bf1af8724,2026-02-26T09:37:38.745653Z,0.24,1
175e3971-b1c0-4088-b30b-8983f5ead9e6,38d8fe88-7a5a-465e-83d4-7a21757f37cd,,0eea6ab9-a379-49ec-9c3a-9e38263db7f9,2026-05-13T05:00:44.745716Z,0.27,3
064da456-cb1e-4b85-bacf-452fd803046d,18c3e1da-6877-487b-8648-3e489b693c24,,23c26c56-4049-472b-850f-65f46207be56,2025-10-03T09:12:26.745828Z,0.1,3
