file_ticket_id,customer_id,ticket_id,file_timestamp
c1a3426f-b69b-4bc2-8a7b-d7190b51bf89,48d4d733-056a-40c1-809e-9644d46961d2,c279c685-3b21-475a-9a79-0ded6f133e56,2025-10-06T20:13:44.857625Z
3c0e6fe1-6ec5-49b1-8560-469015144877,ad8f8469-8b50-4e8a-830d-b61379913b88,2d25758f-2822-41db-a62a-6638846924ed,2026-06-06T22:19:09.857630Z
2d4894d3-ba5d-45c5-9a92-68c8160eeeaf,75c5b85d-2269-4d65-925e-6eabbdb489a4,b782d3dc-8456-4685-b755-8bc306a5ad8f,2025-06-30T18:18:31.857636Z
8267705e-604d-4a75-8167-b285bca5fc29,a7fd865e-9a7e-4c20-b38c-844ea50f001f,a78686b4-79a0-451c-804b-c207e462018c,2026-01-05T18:43:47.857641Z
0a51b9cb-5096-4a59-96ef-b4d928738010,27f8bc54-1298-4d0f-b845-a4193bcff26f,4a6fbc58-3b24-4dea-a6f7-5b6c6e5e1b4f,2025-10-26T16:14:17.857646Z
1b0d2aab-5678-4cc4-ac35-dde0258b527a,58c748e0-c1e8-4279-8eb2-b7af473589e2,5509d49c-b0fc-413a-b00d-04288511f6a0,2026-04-15T11:35:17.857651Z
c3c70878-442e-4eb1-8280-7fbbab96d80a,bbacff3d-da6e-4bc0-a25b-80425273eeff,36717dca-96dd-4b62-9a34-c1b7cfc86dd8,2025-08-28T06:20:15.857656Z
c932871d-eb65-4c41-947f-745297fb322f,8b072a3a-d751-4d8d-826f-0afbaa855d64,089af9ee-d8d0-43ff-b483-29987212705f,2026-05-19T10:59:15.857661Z
aa686a95-0bee-47de-961d-9e5e375e334f,0fbeb056-602c-46ba-a213-7ec10f840393,22334ca1-a67c-46c8-aeb5-c45f0e7d0859,2025-09-01T00:19:05.857666Z
60ceb08f-9c1d-4f3c-80f6-3c96bdb55ee2,46442619-5731-479b-b8ed-c5f7c91e56a5,9b402dac-5896-4e04-bb23-417ea7b5070a,2026-03-11T21:42:21.857671Z
190534db-d5ee-4dc0-9c76-8bc1fd115a89,9aa887fb-4e61-4433-bd0b-92df34349a29,6531b64a-476c-4cbb-873b-7d8bd73b85ed,2025-06-30T07:19:08.857677Z
5d0b200f-8bec-4088-8474-df3fc7301e3b,b5b918af-3492-451b-a8ef-799b0615a9a5,f78cb551-8075-47fa-b36f-8212a5dcae55,2026-03-21T04:54:14.857682Z
f1f7948d-f3bf-41b6-b305-6a37ea267ff1,504749b2-d6e0-4765-a474-1e9fc843a45c,44176a3b-d7b0-46bd-9782-e7e96da1a088,2025-08-01T09:19:14.857687Z
2abd22cd-3ea4-4fe0-b783-10fd783c37e6,f67dbfa0-ba5f-459d-a062-6f1f31dec761,75544e9c-67d3-4763-a0f9-e8e5f08bf8be,2025-10-21T05:31:39.857692Z
26972eb9-ac30-4c97-9f6e-2854d4628c0a,0fdccec9-42ee-469f-ad10-d1d6f7bf29bc,528b3c69-2905-47da-b91c-fdae4d59d913,2025-06-19T09:20:57.857697Z
ad7fafe2-b2ef-4b6c-a228-4c7b630c78c2,1f210a6b-e1a4-4c39-93db-4d5b7da526e6,89503547-7544-4881-a4ec-4e7c367371a7,2026-06-09T09:14:23.857702Z
b20f1311-d73b-4974-83f8-b9351699013a,2d9804c7-95c0-4fba-95b6-b77e839f2b6a,4e4b6404-d6da-4287-b6ef-c3a64b047bad,2026-01-26T02:20:38.857709Z
e385a550-ba3d-497c-9c90-5b4cb32f0cc0,9922e5c2-3b8b-45f2-a78d-2bc1e56e7ad6,7010b3a2-fcfc-462b-b103-336c981ec3d7,2026-02-26T17:57:21.857714Z
59df298e-5618-409f-a9c5-bb36c0a9ddaf,f39c2618-4169-4953-a205-2049fc8b422b,d170bdd6-e3bc-4c25-832e-efe7ca8c70a5,2025-08-27T06:58:23.857719Z
4d7ec0f3-4c02-47e0-ad8a-f879b9afe1f3,a2a34423-28fc-47a7-a92b-1958542a76b0,475ca895-8dee-49ba-9fb3-0627a7e1942d,2026-05-08T19:29:46.857724Z
a6472068-72e0-4f34-bdb4-2fdbd2377f0e,3d3414a5-5924-48b7-bf59-2a55f272b48a,3bf2075d-c0ce-4247-b469-6a12f4367ff1,2026-04-06T12:59:12.857729Z
c9caeb42-f876-4055-b744-54a80a958c16,81213520-07aa-4c23-b65a-1570a1c8c2d3,afef1230-98d8-433e-877e-3b267be6fdce,2025-12-25T17:19:04.857734Z
ed770b45-c66d-428e-aa3b-a33296daeccf,ac1df049-a8f3-48c3-a0d7-4709bcda5abf,18273dc2-2204-4d77-82cb-59b2711e6db9,2026-01-22T06:50:44.857739Z
38199f3e-102a-4865-8595-63381ae94ae3,518f6089-7637-4b06-a632-afa91eeb04b9,80b05364-408f-40c9-94fe-07d44cfb8bc4,2025-09-20T10:45:43.857745Z
1bc06e6a-059a-4824-816b-aef334f60fa7,481c40c1-251e-4c17-a7c2-579d467c47d6,42dc9949-1c9f-44ef-b8c3-0df92ab50a65,2025-08-02T06:19:45.857750Z
df5709f6-1448-4f6d-a8db-6e59f3d9b573,419dcecd-203f-4ded-8c96-1e9e717204a8,15745355-5902-4e9c-8dc7-3c6c48cccad1,2025-08-24T09:33:00.857755Z
6837cb73-67f1-4a08-a52f-e1651d5137e4,9645001f-849d-4a94-ace1-bf5bff8ff829,2329598d-fdd6-421b-9f6d-ea943d8ab88d,2025-09-10T14:22:19.857760Z
c8f2d574-9965-4ccd-8e9f-dac158023891,98ec0111-44ae-4720-87e9-60480410691b,d971f704-b90d-4a5c-abe1-d0f5bd135d9a,2025-07-31T20:03:55.857765Z
3eafe345-648e-4166-922e-11885c6eefd8,3c4a49d0-0345-47ad-9fdb-0b866e7c150c,369960cc-6123-4574-84b5-808fcebe57fd,2025-07-07T09:53:06.857770Z
b0c97df9-6062-47d0-adcd-520eb37f94d4,6a8a00cc-399a-48f6-8f49-a94501292444,e272f288-6404-4619-933e-622c6a577347,2026-02-22T06:37:25.857775Z
